order_id,order_date,region,category,product,channel,quantity,unit_price,amount
405,2025-02-08,West,Electronics,Laptop,store,2,926.81,1853.62
406,2025-06-19,West,Grocery,Coffee Beans,online,7,14.59,102.13
407,2025-07-22,Midwest,Grocery,Coffee Beans,store,3,13.6,40.8
408,2025-05-21,East,Electronics,Phone Case,online,8,24.35,194.8
409,2025-07-30,Midwest,Electronics,Laptop,store,7,888.48,6219.36
410,2025-04-13,Northeast,Home,Towel Set,online,6,29.37,176.22
411,2025-09-03,Midwest,Apparel,Jacket,store,3,88.01,264.03
412,2025-01-14,East,Electronics,Headphones,online,0,81.44,0.0
413,2025-07-03,East,Home,Blender,online,5,59.93,299.65
414,2025-10-01,West,Home,Towel Set,store,7,27.59,193.13
415,2025-05-02,South,Electronics,Phone Case,store,3,25.07,75.21
416,2025-10-16,Midwest,Apparel,T-Shirt,store,1,17.17,17.17
417,2025-04-30,West,Grocery,Coffee Beans,store,4,14.59,58.36
418,2025-03-08,East,Apparel,T-Shirt,online,3,17.37,52.11
419,2025-02-26,South,Electronics,Headphones,store,0,79.68,0.0
420,2025-06-15,West,Home,Towel Set,store,8,28.82,230.56
421,2025-11-29,West,Apparel,T-Shirt,online,9,17.78,160.02
422,2025-04-01,Northeast,Grocery,Olive Oil,online,6,11.62,69.72
423,2025-11-10,West,Electronics,Headphones,online,5,77.67,388.35
424,2025-06-13,West,Electronics,Phone Case,store,5,23.87,119.35
425,2025-04-18,West,Apparel,Jeans,online,1,49.06,49.06
426,2025-07-17,Midwest,Home,Lamp,store,6,36.34,218.04
427,2025-10-07,West,Grocery,Olive Oil,online,5,11.6,58.0
428,2025-05-31,West,Apparel,T-Shirt,online,7,17.72,124.04
429,2025-03-24,Northeast,Electronics,Headphones,store,0,80.62,0.0
430,2025-12-01,West,Grocery,Coffee Beans,online,8,13.44,107.52
431,2025-07-29,Northeast,Apparel,Jacket,store,2,87.2,174.4
432,2025-01-26,Northeast,Grocery,Coffee Beans,online,7,13.81,96.67
433,2025-02-14,Northeast,Grocery,Coffee Beans,online,3,13.34,40.02
434,2025-11-23,West,Electronics,Headphones,online,6,77.49,464.94
435,2025-12-05,West,Grocery,Coffee Beans,store,10,14.54,145.4
436,2025-08-17,West,Grocery,Pasta,store,5,3.4,17.0
437,2025-10-16,West,Electronics,Laptop,store,14,926.71,12973.94
438,2025-04-27,Midwest,Grocery,Olive Oil,store,4,12.09,48.36
439,2025-09-01,Midwest,Electronics,Phone Case,online,8,23.09,184.72
440,2025-03-30,East,Home,Blender,online,2,56.3,112.6
441,2025-12-16,West,Home,Towel Set,store,5,27.5,137.5
442,2025-07-18,Northeast,Apparel,Jeans,store,1,50.0,50.0
443,2025-12-25,Northeast,Grocery,Coffee Beans,store,2,13.51,27.02
444,2025-02-24,West,Apparel,Jacket,store,5,92.36,461.8
445,2025-07-16,Northeast,Grocery,Coffee Beans,online,3,13.69,41.07
446,2025-11-13,Midwest,Electronics,Headphones,store,0,80.51,0.0
447,2025-09-01,South,Electronics,Headphones,store,1,77.51,77.51
448,2025-04-27,West,Grocery,Pasta,store,2,3.58,7.16
449,2025-04-07,Midwest,Grocery,Olive Oil,store,3,12.39,37.17
450,2025-02-03,Northeast,Grocery,Coffee Beans,online,4,13.54,54.16
451,2025-01-30,Midwest,Electronics,Headphones,online,5,77.21,386.05
452,2025-07-23,West,Electronics,Laptop,store,8,897.99,7183.92
453,2025-04-01,Midwest,Apparel,Jeans,online,5,49.62,248.1
454,2025-12-19,West,Electronics,Headphones,online,6,76.34,458.04
455,2025-11-28,West,Home,Lamp,store,7,35.05,245.35
456,2025-03-09,Northeast,Electronics,Laptop,store,5,908.74,4543.7
457,2025-12-31,South,Grocery,Pasta,store,4,3.49,13.96
458,2025-08-27,Northeast,Grocery,Olive Oil,online,6,11.41,68.46
459,2025-10-15,Northeast,Apparel,Jeans,online,6,47.91,287.46
460,2025-05-22,South,Apparel,Jacket,store,4,86.23,344.92
461,2025-01-30,Northeast,Grocery,Olive Oil,store,1,12.22,12.22
462,2025-12-02,South,Apparel,Jeans,store,1,47.46,47.46
463,2025-10-26,Northeast,Home,Lamp,online,8,35.65,285.2
464,2025-12-10,West,Apparel,T-Shirt,online,12,17.63,211.56
465,2025-05-13,Northeast,Home,Towel Set,store,4,28.43,113.72
466,2025-07-01,South,Grocery,Pasta,store,5,3.42,17.1
467,2025-08-26,Midwest,Electronics,Phone Case,online,4,23.93,95.72
468,2025-09-14,West,Grocery,Olive Oil,store,3,11.9,35.7
469,2025-03-12,South,Grocery,Olive Oil,store,3,11.57,34.71
470,2025-02-11,East,Apparel,Jacket,online,5,84.59,422.95
471,2025-04-18,East,Home,Lamp,online,7,33.7,235.9
472,2025-11-21,West,Grocery,Pasta,store,12,3.33,39.96
473,2025-07-11,South,Home,Blender,online,4,59.75,239.0
474,2025-04-26,South,Apparel,T-Shirt,online,5,17.79,88.95
475,2025-03-27,West,Electronics,Headphones,store,0,78.65,0.0
476,2025-09-26,East,Apparel,Jeans,store,3,49.2,147.6
477,2025-07-26,West,Home,Towel Set,online,1,27.19,27.19
478,2025-10-29,West,Apparel,Jacket,online,12,87.89,1054.68
479,2025-11-16,West,Electronics,Phone Case,online,4,24.37,97.48
480,2025-12-20,West,Grocery,Pasta,online,16,3.52,56.32
481,2025-03-20,West,Apparel,Jeans,online,5,48.78,243.9
482,2025-11-15,East,Grocery,Coffee Beans,online,2,13.7,27.4
483,2025-09-12,East,Apparel,Jacket,online,7,87.74,614.18
484,2025-06-01,West,Grocery,Coffee Beans,store,1,13.76,13.76
485,2025-01-07,West,Grocery,Coffee Beans,online,2,14.39,28.78
486,2025-02-21,East,Grocery,Pasta,store,2,3.49,6.98
487,2025-03-31,South,Apparel,Jacket,store,2,88.34,176.68
488,2025-02-18,West,Electronics,Laptop,online,8,883.6,7068.8
489,2025-11-15,West,Electronics,Headphones,store,6,76.49,458.94
490,2025-05-20,Midwest,Grocery,Olive Oil,online,1,11.54,11.54
491,2025-03-23,West,Grocery,Olive Oil,store,7,11.62,81.34
492,2025-07-03,East,Grocery,Pasta,online,8,3.64,29.12
493,2025-01-24,West,Apparel,T-Shirt,online,6,18.86,113.16
494,2025-09-23,Northeast,Electronics,Headphones,online,4,78.86,315.44
495,2025-03-18,Northeast,Electronics,Laptop,online,8,899.5,7196.0
496,2025-09-11,West,Grocery,Pasta,online,5,3.44,17.2
497,2025-01-26,Northeast,Grocery,Pasta,online,8,3.35,26.8
498,2025-10-21,West,Grocery,Pasta,store,16,3.37,53.92
499,2025-12-01,West,Grocery,Pasta,online,4,3.52,14.08
500,2025-11-06,South,Home,Towel Set,store,6,29.26,175.56
501,2025-01-28,Midwest,Apparel,Jacket,store,6,90.93,545.58
502,2025-08-20,West,Home,Blender,store,5,58.15,290.75
503,2025-10-08,West,Electronics,Laptop,store,10,866.68,8666.8
504,2025-05-11,East,Electronics,Headphones,online,3,78.66,235.98
505,2025-02-25,West,Electronics,Headphones,store,2,80.25,160.5
506,2025-09-13,West,Electronics,Phone Case,store,8,24.81,198.48
507,2025-09-18,East,Home,Towel Set,online,6,26.89,161.34
508,2025-09-16,Midwest,Home,Lamp,store,5,36.62,183.1
509,2025-08-20,East,Grocery,Olive Oil,store,6,12.41,74.46
510,2025-12-31,Northeast,Home,Blender,online,5,59.73,298.65
511,2025-12-18,West,Home,Towel Set,online,14,28.01,392.14
512,2025-03-01,Northeast,Grocery,Olive Oil,store,5,12.21,61.05
513,2025-08-05,Northeast,Electronics,Laptop,store,1,867.11,867.11
514,2025-04-13,East,Apparel,Jacket,store,1,85.85,85.85
515,2025-12-20,East,Electronics,Headphones,store,5,75.86,379.3
516,2025-04-25,Northeast,Grocery,Coffee Beans,store,1,14.27,14.27
517,2025-07-15,South,Electronics,Laptop,store,8,872.31,6978.48
518,2025-04-26,South,Home,Towel Set,online,3,27.42,82.26
519,2025-12-16,West,Home,Towel Set,online,12,27.66,331.92
520,2025-10-12,West,Home,Towel Set,store,16,26.62,425.92
521,2025-03-21,West,Apparel,Jacket,online,5,91.44,457.2
522,2025-09-09,Northeast,Apparel,T-Shirt,store,3,18.05,54.15
523,2025-09-24,West,Home,Lamp,store,4,33.57,134.28
524,2025-04-20,South,Apparel,Jeans,online,8,50.16,401.28
525,2025-10-15,West,Electronics,Phone Case,store,7,23.87,167.09
526,2025-12-16,Midwest,Electronics,Headphones,store,0,79.32,0.0
527,2025-09-22,South,Grocery,Pasta,online,4,3.43,13.72
528,2025-06-14,West,Home,Towel Set,online,4,28.36,113.44
529,2025-12-10,East,Grocery,Coffee Beans,online,7,14.05,98.35
530,2025-11-28,West,Home,Blender,store,4,60.28,241.12
531,2025-02-07,West,Apparel,Jacket,online,4,89.67,358.68
532,2025-05-13,Midwest,Grocery,Pasta,store,2,3.33,6.66
533,2025-10-01,West,Electronics,Phone Case,online,7,24.48,171.36
534,2025-09-15,West,Apparel,Jacket,online,8,87.06,696.48
535,2025-07-15,West,Grocery,Coffee Beans,online,7,13.49,94.43
536,2025-10-07,West,Home,Lamp,store,8,36.6,292.8
537,2025-10-12,West,Electronics,Laptop,store,7,902.34,6316.38
538,2025-04-18,South,Home,Lamp,online,4,33.81,135.24
539,2025-11-12,East,Electronics,Laptop,online,8,930.59,7444.72
540,2025-11-27,South,Electronics,Headphones,online,3,76.61,229.83
541,2025-07-02,West,Home,Blender,store,4,59.71,238.84
542,2025-06-12,South,Apparel,Jacket,online,6,89.58,537.48
543,2025-06-11,East,Electronics,Headphones,online,4,81.26,325.04
544,2025-05-22,East,Apparel,Jeans,store,5,47.74,238.7
545,2025-09-07,East,Electronics,Headphones,online,0,82.09,0.0
546,2025-11-17,West,Electronics,Laptop,online,14,927.11,12979.54
547,2025-04-19,Northeast,Apparel,Jacket,store,3,90.37,271.11
548,2025-07-07,Northeast,Apparel,T-Shirt,store,2,18.0,36.0
549,2025-07-23,West,Home,Towel Set,online,3,28.72,86.16
550,2025-08-17,West,Home,Towel Set,store,1,29.23,29.23
551,2025-04-23,East,Electronics,Headphones,store,5,76.9,384.5
552,2025-07-04,Midwest,Electronics,Laptop,store,5,863.33,4316.65
553,2025-05-15,Northeast,Home,Lamp,store,2,34.53,69.06
554,2025-09-22,East,Grocery,Pasta,store,8,3.5,28.0
555,2025-11-06,West,Home,Lamp,online,9,34.05,306.45
556,2025-03-18,South,Electronics,Phone Case,online,6,23.8,142.8
557,2025-02-28,Midwest,Grocery,Coffee Beans,online,7,14.21,99.47
558,2025-01-12,East,Home,Blender,online,3,61.31,183.93
559,2025-01-29,West,Home,Towel Set,store,1,28.28,28.28
560,2025-12-05,West,Home,Lamp,store,7,36.29,254.03
561,2025-07-30,Northeast,Home,Towel Set,store,6,27.07,162.42
562,2025-08-21,West,Home,Lamp,store,1,33.71,33.71
563,2025-04-14,Northeast,Grocery,Coffee Beans,online,1,13.55,13.55
564,2025-09-30,West,Electronics,Headphones,online,0,82.18,0.0
565,2025-01-01,Midwest,Grocery,Pasta,online,7,3.57,24.99
566,2025-04-28,Midwest,Grocery,Pasta,online,5,3.47,17.35
567,2025-09-02,West,Apparel,Jacket,store,1,86.84,86.84
568,2025-12-30,West,Electronics,Phone Case,online,12,23.7,284.4
569,2025-06-11,West,Home,Lamp,store,7,34.16,239.12
570,2025-10-17,West,Apparel,Jacket,store,14,91.27,1277.78
571,2025-10-13,South,Grocery,Pasta,store,7,3.53,24.71
572,2025-03-12,West,Home,Lamp,online,7,33.6,235.2
573,2025-06-23,Northeast,Electronics,Laptop,store,1,940.76,940.76
574,2025-02-16,Midwest,Grocery,Coffee Beans,online,6,13.67,82.02
575,2025-02-10,Midwest,Grocery,Olive Oil,store,1,12.25,12.25
576,2025-03-31,Midwest,Electronics,Laptop,store,4,871.56,3486.24
577,2025-11-11,West,Electronics,Headphones,online,6,80.22,481.32
578,2025-07-24,Midwest,Grocery,Olive Oil,online,2,12.02,24.04
579,2025-02-16,Northeast,Apparel,Jeans,store,4,46.69,186.76
580,2025-08-21,Northeast,Electronics,Headphones,online,0,78.27,0.0
581,2025-02-07,South,Electronics,Phone Case,store,5,24.9,124.5
582,2025-12-22,West,Grocery,Olive Oil,store,12,12.32,147.84
583,2025-12-15,Northeast,Electronics,Headphones,online,0,77.09,0.0
584,2025-04-23,East,Apparel,Jeans,store,1,48.08,48.08
585,2025-12-25,East,Apparel,T-Shirt,store,6,18.31,109.86
586,2025-02-08,East,Grocery,Pasta,store,5,3.4,17.0
587,2025-04-04,East,Grocery,Olive Oil,online,4,11.68,46.72
588,2025-05-16,East,Home,Towel Set,store,2,27.04,54.08
589,2025-03-03,Midwest,Electronics,Phone Case,online,6,24.84,149.04
590,2025-11-14,West,Apparel,Jeans,online,11,50.33,553.63
591,2025-04-24,East,Electronics,Phone Case,store,1,23.95,23.95
592,2025-09-15,East,Grocery,Coffee Beans,store,1,13.74,13.74
593,2025-01-07,Midwest,Electronics,Headphones,store,0,79.89,0.0
594,2025-10-08,West,Apparel,Jeans,store,14,47.36,663.04
595,2025-04-18,South,Apparel,Jeans,store,3,47.76,143.28
596,2025-10-22,West,Apparel,T-Shirt,store,8,18.64,149.12
597,2025-03-18,West,Home,Lamp,store,6,33.72,202.32
598,2025-09-07,Northeast,Electronics,Headphones,online,0,80.51,0.0
599,2025-05-11,West,Grocery,Olive Oil,store,6,11.71,70.26
600,2025-10-14,South,Apparel,T-Shirt,store,4,17.32,69.28
601,2025-10-23,Northeast,Home,Lamp,store,8,34.39,275.12
602,2025-08-17,Midwest,Apparel,Jeans,online,6,49.77,298.62
603,2025-08-04,Northeast,Grocery,Coffee Beans,online,4,13.53,54.12
604,2025-06-10,South,Apparel,Jacket,store,8,86.96,695.68
605,2025-07-05,Northeast,Grocery,Pasta,online,1,3.39,3.39
606,2025-03-06,South,Electronics,Laptop,online,2,889.74,1779.48
607,2025-02-02,Midwest,Electronics,Laptop,store,2,901.16,1802.32
608,2025-02-23,East,Electronics,Phone Case,store,4,23.54,94.16
609,2025-05-26,East,Home,Towel Set,online,6,26.68,160.08
610,2025-06-16,Midwest,Apparel,Jacket,store,3,85.75,257.25
611,2025-10-30,Northeast,Grocery,Olive Oil,store,8,12.49,99.92
612,2025-10-04,West,Electronics,Headphones,store,5,77.94,389.7
613,2025-01-06,West,Home,Lamp,store,1,34.89,34.89
614,2025-12-19,Midwest,Apparel,T-Shirt,store,4,18.54,74.16
615,2025-01-04,East,Grocery,Olive Oil,store,3,11.87,35.61
616,2025-11-27,West,Grocery,Coffee Beans,store,11,13.41,147.51
617,2025-11-10,South,Apparel,Jacket,store,2,88.22,176.44
618,2025-04-04,West,Electronics,Phone Case,store,5,24.28,121.4
619,2025-12-25,East,Apparel,T-Shirt,online,1,17.19,17.19
620,2025-04-06,South,Apparel,T-Shirt,store,4,18.41,73.64
621,2025-02-16,West,Grocery,Coffee Beans,store,8,13.89,111.12
622,2025-07-10,West,Apparel,T-Shirt,online,7,17.2,120.4
623,2025-02-06,East,Home,Lamp,store,2,36.15,72.3
624,2025-05-08,Midwest,Home,Towel Set,online,2,27.16,54.32
625,2025-09-24,East,Grocery,Pasta,store,3,3.65,10.95
626,2025-11-19,Northeast,Electronics,Headphones,store,0,80.09,0.0
627,2025-01-27,East,Electronics,Laptop,store,3,883.22,2649.66
628,2025-05-22,Midwest,Home,Blender,online,8,59.48,475.84
629,2025-12-19,South,Electronics,Laptop,online,6,898.99,5393.94
630,2025-11-17,West,Apparel,Jacket,online,6,90.79,544.74
631,2025-09-07,Northeast,Apparel,Jeans,online,7,45.7,319.9
632,2025-07-03,South,Electronics,Headphones,store,0,79.47,0.0
633,2025-09-08,East,Apparel,Jeans,store,3,46.92,140.76
634,2025-02-05,Midwest,Apparel,Jeans,store,7,47.78,334.46
635,2025-04-05,Northeast,Apparel,Jacket,online,2,87.4,174.8
636,2025-12-04,Midwest,Home,Towel Set,store,3,28.74,86.22
637,2025-11-10,West,Grocery,Olive Oil,store,5,11.53,57.65
638,2025-03-08,West,Electronics,Laptop,online,2,897.68,1795.36
639,2025-01-17,Midwest,Grocery,Olive Oil,store,4,11.46,45.84
640,2025-11-07,West,Home,Towel Set,store,8,29.2,233.6
641,2025-11-24,West,Grocery,Pasta,online,12,3.61,43.32
642,2025-01-21,South,Electronics,Laptop,online,4,863.15,3452.6
643,2025-09-30,East,Home,Towel Set,online,7,28.16,197.12
644,2025-02-24,Northeast,Apparel,Jacket,store,7,90.8,635.6
645,2025-02-23,West,Home,Towel Set,store,3,28.01,84.03
646,2025-10-01,Midwest,Apparel,Jeans,store,7,49.66,347.62
647,2025-11-21,West,Apparel,Jacket,online,10,89.56,895.6
648,2025-10-09,South,Apparel,Jeans,store,1,50.21,50.21
649,2025-01-18,Northeast,Electronics,Phone Case,online,5,25.18,125.9
650,2025-01-04,East,Home,Lamp,online,5,35.95,179.75
651,2025-10-11,Northeast,Home,Blender,online,3,58.77,176.31
652,2025-03-12,Northeast,Home,Blender,store,2,60.84,121.68
653,2025-10-20,West,Home,Towel Set,online,12,28.63,343.56
654,2025-09-07,Northeast,Electronics,Phone Case,store,7,22.89,160.23
655,2025-02-10,South,Apparel,Jeans,store,2,50.07,100.14
656,2025-04-27,Northeast,Electronics,Phone Case,store,1,22.93,22.93
657,2025-06-13,East,Apparel,Jacket,online,7,85.91,601.37
658,2025-08-17,Northeast,Electronics,Laptop,store,7,880.1,6160.7
659,2025-03-17,West,Electronics,Headphones,online,0,79.38,0.0
660,2025-07-24,East,Home,Lamp,online,4,34.96,139.84
661,2025-10-15,Northeast,Home,Blender,online,7,57.62,403.34
662,2025-06-15,Northeast,Electronics,Laptop,store,6,892.13,5352.78
663,2025-04-08,Northeast,Electronics,Headphones,online,4,82.85,331.4
664,2025-11-16,West,Electronics,Laptop,online,11,915.66,10072.26
665,2025-02-13,West,Electronics,Laptop,online,5,932.15,4660.75
666,2025-01-08,West,Apparel,Jeans,store,4,45.71,182.84
667,2025-10-03,West,Apparel,Jacket,store,11,90.1,991.1
668,2025-12-24,Midwest,Electronics,Headphones,online,0,75.52,0.0
669,2025-12-23,West,Grocery,Olive Oil,online,13,11.48,149.24
670,2025-12-04,West,Electronics,Laptop,store,11,932.03,10252.33
671,2025-07-14,West,Apparel,Jeans,online,8,46.49,371.92
672,2025-10-15,West,Electronics,Laptop,store,15,884.04,13260.6
673,2025-03-22,West,Apparel,Jeans,store,5,46.73,233.65
674,2025-02-01,Midwest,Electronics,Phone Case,store,6,23.34,140.04
675,2025-07-21,West,Grocery,Olive Oil,online,3,11.9,35.7
676,2025-08-07,Northeast,Apparel,Jeans,online,3,46.59,139.77
677,2025-10-25,East,Home,Lamp,online,3,34.76,104.28
678,2025-12-02,East,Apparel,T-Shirt,online,3,17.43,52.29
679,2025-01-16,Midwest,Grocery,Pasta,store,5,3.59,17.95
680,2025-03-19,West,Home,Blender,online,5,60.55,302.75
681,2025-11-07,East,Home,Blender,online,8,58.17,465.36
682,2025-03-10,Northeast,Grocery,Olive Oil,store,7,11.62,81.34
683,2025-09-09,East,Home,Blender,online,1,58.46,58.46
684,2025-05-19,East,Home,Blender,online,8,57.09,456.72
685,2025-11-12,South,Grocery,Coffee Beans,store,1,13.87,13.87
686,2025-11-08,Midwest,Apparel,Jeans,online,8,48.1,384.8
687,2025-08-22,West,Home,Towel Set,store,1,29.35,29.35
688,2025-10-13,West,Electronics,Laptop,store,10,893.57,8935.7
689,2025-08-25,West,Apparel,Jacket,online,3,90.69,272.07
690,2025-08-26,Midwest,Electronics,Phone Case,online,3,23.23,69.69
691,2025-07-21,Midwest,Electronics,Laptop,store,4,907.12,3628.48
692,2025-08-21,West,Apparel,Jacket,online,2,90.94,181.88
693,2025-02-16,West,Grocery,Olive Oil,store,7,11.5,80.5
694,2025-09-19,East,Grocery,Olive Oil,store,3,11.45,34.35
695,2025-06-21,East,Home,Blender,online,1,60.59,60.59
696,2025-08-03,Midwest,Apparel,Jacket,online,3,85.6,256.8
697,2025-04-14,West,Apparel,T-Shirt,store,8,18.0,144.0
698,2025-10-06,Northeast,Grocery,Coffee Beans,online,8,14.12,112.96
699,2025-08-21,West,Electronics,Laptop,store,4,909.77,3639.08
700,2025-01-26,West,Apparel,T-Shirt,online,5,18.64,93.2
701,2025-06-19,West,Electronics,Headphones,online,0,76.32,0.0
702,2025-12-05,Northeast,Home,Lamp,store,2,36.51,73.02
703,2025-06-03,Midwest,Electronics,Headphones,online,0,77.36,0.0
704,2025-12-22,South,Grocery,Olive Oil,online,1,12.23,12.23
705,2025-02-25,Northeast,Electronics,Headphones,store,3,78.42,235.26
706,2025-09-27,Northeast,Apparel,T-Shirt,store,8,18.04,144.32
707,2025-09-10,Northeast,Home,Towel Set,store,1,29.34,29.34
708,2025-03-02,West,Electronics,Phone Case,online,7,24.72,173.04
709,2025-07-31,West,Apparel,Jacket,online,4,84.65,338.6
710,2025-12-20,West,Electronics,Headphones,store,3,79.05,237.15
711,2025-02-28,South,Grocery,Olive Oil,online,4,12.4,49.6
712,2025-06-19,Midwest,Grocery,Coffee Beans,online,8,13.97,111.76
713,2025-10-02,Midwest,Grocery,Olive Oil,online,5,12.4,62.0
714,2025-10-17,South,Electronics,Laptop,store,6,925.93,5555.58
715,2025-02-03,South,Electronics,Headphones,store,5,80.0,400.0
716,2025-11-07,West,Electronics,Headphones,store,3,80.66,241.98
717,2025-09-12,South,Grocery,Pasta,online,3,3.51,10.53
718,2025-02-27,West,Home,Blender,store,8,59.04,472.32
719,2025-09-14,West,Apparel,Jeans,store,3,49.32,147.96
720,2025-02-20,Northeast,Home,Blender,online,2,58.76,117.52
721,2025-01-03,West,Electronics,Headphones,store,0,82.07,0.0
722,2025-12-04,West,Apparel,Jacket,online,9,87.41,786.69
723,2025-05-22,Midwest,Electronics,Headphones,online,0,76.29,0.0
724,2025-11-15,West,Home,Towel Set,store,9,28.14,253.26
725,2025-12-27,Northeast,Home,Blender,online,6,57.89,347.34
726,2025-10-04,West,Home,Blender,store,4,61.38,245.52
727,2025-07-16,West,Grocery,Pasta,online,8,3.57,28.56
728,2025-11-12,West,Apparel,T-Shirt,online,15,18.85,282.75
729,2025-03-09,West,Grocery,Coffee Beans,store,8,13.73,109.84
730,2025-08-29,East,Home,Towel Set,store,7,29.16,204.12
731,2025-04-04,South,Apparel,Jeans,store,8,45.75,366.0
732,2025-02-27,Midwest,Home,Lamp,store,3,35.37,106.11
733,2025-09-18,West,Electronics,Headphones,online,0,81.31,0.0
734,2025-07-25,East,Home,Towel Set,online,7,29.33,205.31
735,2025-02-03,Northeast,Grocery,Pasta,store,4,3.52,14.08
736,2025-03-30,West,Grocery,Coffee Beans,store,2,13.76,27.52
737,2025-08-16,West,Grocery,Coffee Beans,online,7,14.26,99.82
738,2025-06-17,West,Electronics,Laptop,online,1,933.81,933.81
739,2025-03-17,Midwest,Apparel,Jeans,store,6,46.54,279.24
740,2025-06-03,South,Grocery,Olive Oil,store,1,12.59,12.59
741,2025-11-10,Midwest,Home,Lamp,online,1,34.54,34.54
742,2025-01-01,South,Electronics,Headphones,online,4,76.91,307.64
743,2025-11-17,West,Grocery,Pasta,store,12,3.48,41.76
744,2025-03-30,East,Grocery,Pasta,store,3,3.38,10.14
745,2025-03-10,West,Electronics,Laptop,store,3,913.2,2739.6
746,2025-02-13,West,Grocery,Pasta,store,8,3.54,28.32
747,2025-09-18,Midwest,Grocery,Pasta,online,1,3.39,3.39
748,2025-10-23,East,Apparel,Jeans,store,1,45.76,45.76
749,2025-10-18,South,Electronics,Phone Case,store,2,25.11,50.22
750,2025-03-14,Northeast,Apparel,Jeans,online,2,48.11,96.22
751,2025-05-06,West,Apparel,Jacket,online,1,92.59,92.59
752,2025-08-29,Midwest,Apparel,Jeans,store,5,50.21,251.05
753,2025-05-29,West,Apparel,Jacket,store,8,85.1,680.8
754,2025-10-24,West,Electronics,Phone Case,store,6,24.74,148.44
755,2025-09-06,West,Electronics,Headphones,store,0,76.1,0.0
756,2025-05-12,West,Electronics,Phone Case,online,3,24.98,74.94
757,2025-12-04,West,Home,Lamp,online,6,34.95,209.7
758,2025-02-13,Northeast,Home,Lamp,store,4,35.95,143.8
759,2025-12-05,West,Home,Blender,store,8,56.37,450.96
760,2025-01-27,West,Grocery,Pasta,store,4,3.49,13.96
